edition,year,stage_results_id,rank,time,rider,age,team,points,elapsed,bib_number
102,2015,stage-4,136,56S,Westra Lieuwe,32.0,Astana Pro Team,,54S,9.0
102,2015,stage-4,137,56S,Poels Wout,27.0,Team Sky,,54S,34.0
102,2015,stage-4,138,56S,Yates Simon,22.0,Orica GreenEDGE,,54S,109.0
102,2015,stage-4,139,56S,Rowe Luke,25.0,Team Sky,,54S,37.0
102,2015,stage-4,140,59S,Renshaw Mark,32.0,Etixx - Quick Step,,57S,115.0
102,2015,stage-4,141,59S,Debusschere Jens,25.0,Lotto Soudal,,57S,74.0
102,2015,stage-4,142,3S,Boom Lars,29.0,Astana Pro Team,,1S,2.0
102,2015,stage-4,143,14S,Kristoff Alexander,28.0,Team Katusha,,12S,96.0
102,2015,stage-4,144,21S,Gruzdev Dmitriy,29.0,Astana Pro Team,,19S,5.0
102,2015,stage-4,145,3S,Vanmarcke Sep,26.0,Team LottoNL-Jumbo,,1S,139.0
102,2015,stage-4,146,42S,Kangert Tanel,28.0,Astana Pro Team,,40S,6.0
102,2015,stage-4,147,43S,Brändle Matthias,25.0,IAM Cycling,,41S,182.0
102,2015,stage-4,148,43S,Mendes José,30.0,Bora - Argon 18,,41S,197.0
102,2015,stage-4,149,43S,van Baarle Dylan,23.0,Team Cannondale - Garmin,,41S,169.0
102,2015,stage-4,150,53S,Jungels Bob,22.0,Trek Factory Racing,,51S,147.0
102,2015,stage-4,151,53S,Teklehaimanot Daniel,26.0,MTN - Qhubeka,,51S,219.0
102,2015,stage-4,152,53S,Janse van Rensburg Jacques,27.0,MTN - Qhubeka,,51S,214.0
102,2015,stage-4,153,53S,Herrada José,29.0,Movistar Team,,51S,56.0
102,2015,stage-4,154,53S,Buchmann Emanuel,22.0,Bora - Argon 18,,51S,194.0
102,2015,stage-4,155,53S,Kudus Merhawi,21.0,MTN - Qhubeka,,51S,216.0
102,2015,stage-4,156,53S,Bono Matteo,31.0,Lampre - Merida,,51S,152.0
102,2015,stage-4,157,53S,Plaza Rubén,35.0,Lampre - Merida,,51S,156.0
102,2015,stage-4,158,53S,Timmer Albert,30.0,Team Giant - Alpecin,,51S,89.0
102,2015,stage-4,159,53S,Porte Richie,30.0,Team Sky,,51S,35.0
102,2015,stage-4,160,53S,Edet Nicolas,27.0,"Cofidis, Solutions Crédits",,51S,172.0
102,2015,stage-4,161,53S,Valls Rafael,28.0,Lampre - Merida,,51S,159.0
102,2015,stage-4,162,53S,Arredondo Julián David,26.0,Trek Factory Racing,,51S,142.0
102,2015,stage-4,163,53S,Anacona Winner,26.0,Movistar Team,,51S,52.0
102,2015,stage-4,164,53S,De Gendt Thomas,28.0,Lotto Soudal,,51S,73.0
102,2015,stage-4,165,53S,Nauleau Bryan,27.0,Team Europcar,,51S,125.0
102,2015,stage-4,166,53S,Voeckler Thomas,36.0,Team Europcar,,51S,129.0
102,2015,stage-4,167,53S,Basso Ivan,37.0,Tinkoff - Saxo,,51S,42.0
102,2015,stage-4,168,53S,Bennett Sam,24.0,Bora - Argon 18,,51S,193.0
102,2015,stage-4,169,53S,Cimolai Davide,25.0,Lampre - Merida,,51S,153.0
102,2015,stage-4,170,53S,Riblon Christophe,34.0,AG2R La Mondiale,,51S,17.0
102,2015,stage-4,171,53S,Scarponi Michele,35.0,Astana Pro Team,,51S,7.0
102,2015,stage-4,172,53S,Paolini Luca,38.0,Team Katusha,,51S,99.0
102,2015,stage-4,173,53S,Cummings Steve,34.0,MTN - Qhubeka,,51S,212.0
102,2015,stage-4,174,53S,König Leopold,27.0,Team Sky,,51S,33.0
102,2015,stage-4,175,53S,Didier Laurent,30.0,Trek Factory Racing,,51S,145.0
102,2015,stage-4,176,53S,Caruso Giampaolo,34.0,Team Katusha,,51S,92.0
102,2015,stage-4,177,53S,Caruso Damiano,27.0,BMC Racing Team,,51S,62.0
102,2015,stage-4,178,53S,Coppel Jérôme,28.0,IAM Cycling,,51S,185.0
102,2015,stage-4,179,53S,Brun Frederic,26.0,Bretagne - Séché Environnement,,51S,202.0
102,2015,stage-4,180,53S,Albasini Michael,34.0,Orica GreenEDGE,,51S,102.0
102,2015,stage-4,181,53S,Meintjes Louis,23.0,MTN - Qhubeka,,51S,217.0
102,2015,stage-4,182,53S,Haller Marco,24.0,Team Katusha,,51S,94.0
102,2015,stage-4,183,53S,Vansummeren Johan,34.0,AG2R La Mondiale,,51S,18.0
102,2015,stage-4,184,53S,Tuft Svein,38.0,Orica GreenEDGE,,51S,106.0
102,2015,stage-4,185,53S,Wellens Tim,24.0,Lotto Soudal,,51S,79.0
102,2015,stage-4,186,53S,ten Dam Laurens,34.0,Team LottoNL-Jumbo,,51S,137.0
102,2015,stage-4,187,53S,Henderson Gregory,38.0,Lotto Soudal,,51S,77.0
102,2015,stage-4,188,53S,Hansen Adam,34.0,Lotto Soudal,,51S,76.0
102,2015,stage-4,189,53S,Weening Pieter,34.0,Orica GreenEDGE,,51S,107.0
102,2015,stage-4,190,53S,Matthews Michael,24.0,Orica GreenEDGE,,51S,105.0
102,2015,stage-4,191,4S,Dowsett Alex,26.0,Movistar Team,,2S,54.0
102,2015,stage-4,DNS,,Cancellara Fabian,34.0,Trek Factory Racing,,,143.0
102,2015,stage-4,DNS,,Impey Daryl,30.0,Orica GreenEDGE,,,104.0
102,2015,stage-4,DNS,,Schillinger Andreas,31.0,Bora - Argon 18,,,198.0
102,2015,stage-5,1,0S,Greipel André,32.0,Lotto Soudal,100.0,0S,75.0
102,2015,stage-5,2,0S,Sagan Peter,25.0,Tinkoff - Saxo,70.0,0S,47.0
102,2015,stage-5,3,0S,Cavendish Mark,30.0,Etixx - Quick Step,50.0,0S,112.0
102,2015,stage-5,4,0S,Kristoff Alexander,28.0,Team Katusha,40.0,0S,96.0
102,2015,stage-5,5,0S,Boasson Hagen Edvald,28.0,MTN - Qhubeka,32.0,0S,211.0
102,2015,stage-5,6,0S,Degenkolb John,26.0,Team Giant - Alpecin,26.0,0S,81.0
102,2015,stage-5,7,0S,Démare Arnaud,23.0,FDJ,22.0,0S,24.0
102,2015,stage-5,8,0S,Coquard Bryan,23.0,Team Europcar,18.0,0S,122.0
102,2015,stage-5,9,0S,Cimolai Davide,25.0,Lampre - Merida,14.0,0S,153.0
102,2015,stage-5,10,0S,Van Avermaet Greg,30.0,BMC Racing Team,10.0,0S,68.0
102,2015,stage-5,11,0S,Soupe Geoffrey,27.0,"Cofidis, Solutions Crédits",8.0,0S,178.0
102,2015,stage-5,12,0S,Dempster Zak,27.0,Bora - Argon 18,6.0,0S,195.0
102,2015,stage-5,13,0S,Janse van Rensburg Reinardt,26.0,MTN - Qhubeka,4.0,0S,215.0
102,2015,stage-5,14,0S,Pantano Jarlinson,26.0,IAM Cycling,2.0,0S,188.0
102,2015,stage-5,15,0S,Vanmarcke Sep,26.0,Team LottoNL-Jumbo,1.0,0S,139.0
102,2015,stage-5,16,0S,Bakelants Jan,29.0,AG2R La Mondiale,,0S,13.0
102,2015,stage-5,17,0S,Kangert Tanel,28.0,Astana Pro Team,,0S,6.0
102,2015,stage-5,18,0S,Brändle Matthias,25.0,IAM Cycling,,0S,182.0
102,2015,stage-5,19,0S,Nibali Vincenzo,30.0,Astana Pro Team,,0S,1.0
102,2015,stage-5,20,0S,Scarponi Michele,35.0,Astana Pro Team,,0S,7.0
102,2015,stage-5,21,0S,Chavanel Sylvain,36.0,IAM Cycling,,0S,183.0
102,2015,stage-5,22,0S,Martin Tony,30.0,Etixx - Quick Step,,0S,114.0
102,2015,stage-5,23,0S,Voss Paul,29.0,Bora - Argon 18,,0S,199.0
102,2015,stage-5,24,0S,Thomas Geraint,29.0,Team Sky,,0S,39.0
102,2015,stage-5,25,0S,Barguil Warren,23.0,Team Giant - Alpecin,,0S,82.0
102,2015,stage-5,26,0S,Koren Kristijan,28.0,Team Cannondale - Garmin,,0S,165.0
102,2015,stage-5,27,0S,Valverde Alejandro,35.0,Movistar Team,,0S,59.0
102,2015,stage-5,28,0S,Froome Chris,30.0,Team Sky,,0S,31.0
102,2015,stage-5,29,0S,Gesink Robert,29.0,Team LottoNL-Jumbo,,0S,131.0
102,2015,stage-5,30,0S,Schär Michael,28.0,BMC Racing Team,,0S,67.0
102,2015,stage-5,31,0S,Sánchez Samuel,37.0,BMC Racing Team,,0S,66.0
102,2015,stage-5,32,0S,van Garderen Tejay,26.0,BMC Racing Team,,0S,61.0
102,2015,stage-5,33,0S,Sepúlveda Eduardo,24.0,Bretagne - Séché Environnement,,0S,201.0
102,2015,stage-5,34,0S,Quintana Nairo,25.0,Movistar Team,,0S,51.0
102,2015,stage-5,35,0S,Gallopin Tony,27.0,Lotto Soudal,,0S,71.0
102,2015,stage-5,36,0S,Costa Rui,28.0,Lampre - Merida,,0S,151.0
102,2015,stage-5,37,0S,Talansky Andrew,26.0,Team Cannondale - Garmin,,0S,161.0
102,2015,stage-5,38,0S,Renshaw Mark,32.0,Etixx - Quick Step,,0S,115.0
102,2015,stage-5,39,0S,Bardet Romain,24.0,AG2R La Mondiale,,0S,12.0
102,2015,stage-5,40,0S,Contador Alberto,32.0,Tinkoff - Saxo,,0S,41.0
102,2015,stage-5,41,0S,Cherel Mickaël,29.0,AG2R La Mondiale,,0S,14.0
102,2015,stage-5,42,0S,Peraud Jean-Christophe,38.0,AG2R La Mondiale,,0S,11.0
102,2015,stage-5,43,0S,Rodríguez Joaquim,36.0,Team Katusha,,0S,91.0
102,2015,stage-5,44,0S,Kreuziger Roman,29.0,Tinkoff - Saxo,,0S,44.0
102,2015,stage-5,45,0S,Nerz Dominik,25.0,Bora - Argon 18,,0S,191.0
102,2015,stage-5,46,0S,Teklehaimanot Daniel,26.0,MTN - Qhubeka,,0S,219.0
102,2015,stage-5,47,0S,Irizar Markel,35.0,Trek Factory Racing,,0S,146.0
102,2015,stage-5,48,0S,Urán Rigoberto,28.0,Etixx - Quick Step,,0S,118.0
102,2015,stage-5,49,0S,Fuglsang Jakob,30.0,Astana Pro Team,,0S,3.0
102,2015,stage-5,50,0S,Losada Alberto,33.0,Team Katusha,,0S,97.0
102,2015,stage-5,51,0S,Frank Mathias,28.0,IAM Cycling,,0S,181.0
102,2015,stage-5,52,0S,Mollema Bauke,28.0,Trek Factory Racing,,0S,141.0
102,2015,stage-5,53,0S,Janse van Rensburg Jacques,27.0,MTN - Qhubeka,,0S,214.0
102,2015,stage-5,54,0S,Laporte Christophe,22.0,"Cofidis, Solutions Crédits",,0S,173.0
102,2015,stage-5,55,0S,Rast Grégory,35.0,Trek Factory Racing,,0S,148.0
102,2015,stage-5,56,0S,Štybar Zdeněk,29.0,Etixx - Quick Step,,0S,116.0
102,2015,stage-5,57,0S,Pinot Thibaut,25.0,FDJ,,0S,21.0
102,2015,stage-5,58,0S,Gautier Cyril,27.0,Team Europcar,,0S,123.0
102,2015,stage-5,59,0S,Vuillermoz Alexis,27.0,AG2R La Mondiale,,0S,19.0
102,2015,stage-5,60,0S,Martin Dan,28.0,Team Cannondale - Garmin,,0S,167.0
102,2015,stage-5,61,0S,Vaugrenard Benoît,33.0,FDJ,,0S,29.0
102,2015,stage-5,62,0S,van Emden Jos,30.0,Team LottoNL-Jumbo,,0S,138.0
102,2015,stage-5,63,0S,Bak Lars Ytting,35.0,Lotto Soudal,,0S,72.0
102,2015,stage-5,64,0S,Rolland Pierre,28.0,Team Europcar,,0S,121.0
102,2015,stage-5,65,0S,Ladagnous Matthieu,30.0,FDJ,,0S,26.0
102,2015,stage-5,66,10S,Grivko Andrey,31.0,Astana Pro Team,,10S,4.0
102,2015,stage-5,67,12S,de Kort Koen,32.0,Team Giant - Alpecin,,12S,84.0
102,2015,stage-5,68,12S,Tankink Bram,36.0,Team LottoNL-Jumbo,,12S,136.0
102,2015,stage-5,69,12S,Castroviejo Jonathan,28.0,Movistar Team,,12S,53.0
102,2015,stage-5,70,12S,Didier Laurent,30.0,Trek Factory Racing,,12S,145.0
102,2015,stage-5,71,12S,Izagirre Gorka,27.0,Movistar Team,,12S,57.0
102,2015,stage-5,72,12S,Gaudin Damien,28.0,AG2R La Mondiale,,12S,16.0
102,2015,stage-5,73,12S,Gène Yohann,34.0,Team Europcar,,12S,124.0
102,2015,stage-5,74,12S,Riblon Christophe,34.0,AG2R La Mondiale,,12S,17.0
102,2015,stage-5,75,12S,Valgren Michael,23.0,Tinkoff - Saxo,,12S,49.0
102,2015,stage-5,76,12S,Wellens Tim,24.0,Lotto Soudal,,12S,79.0
102,2015,stage-5,77,12S,Yates Adam,22.0,Orica GreenEDGE,,12S,108.0
102,2015,stage-5,78,12S,Sicard Romain,27.0,Team Europcar,,12S,127.0
102,2015,stage-5,79,12S,Leezer Tom,29.0,Team LottoNL-Jumbo,,12S,134.0
102,2015,stage-5,80,17S,Haas Nathan,26.0,Team Cannondale - Garmin,,17S,163.0
102,2015,stage-5,81,18S,Sieberg Marcel,33.0,Lotto Soudal,,18S,78.0
102,2015,stage-5,82,20S,Taaramäe Rein,28.0,Astana Pro Team,,20S,8.0
102,2015,stage-5,83,23S,Curvers Roy,35.0,Team Giant - Alpecin,,23S,83.0
102,2015,stage-5,84,23S,Oss Daniel,28.0,BMC Racing Team,,23S,64.0
102,2015,stage-5,85,23S,Sénéchal Florian,21.0,"Cofidis, Solutions Crédits",,23S,176.0
102,2015,stage-5,86,43S,Malori Adriano,27.0,Movistar Team,,43S,58.0
102,2015,stage-5,87,43S,Bennati Daniele,34.0,Tinkoff - Saxo,,43S,43.0
102,2015,stage-5,88,43S,Morabito Steve,32.0,FDJ,,43S,27.0
102,2015,stage-5,89,43S,Stannard Ian,28.0,Team Sky,,43S,38.0
102,2015,stage-5,90,43S,Gołaś Michał,31.0,Etixx - Quick Step,,43S,113.0
102,2015,stage-5,91,43S,Westra Lieuwe,32.0,Astana Pro Team,,43S,9.0
102,2015,stage-5,92,56S,Sinkeldam Ramon,26.0,Team Giant - Alpecin,,56S,88.0
102,2015,stage-5,93,56S,Yates Simon,22.0,Orica GreenEDGE,,56S,109.0
102,2015,stage-5,94,5S,Navardauskas Ramūnas,27.0,Team Cannondale - Garmin,,5S,168.0
102,2015,stage-5,95,18S,Caruso Damiano,27.0,BMC Racing Team,,18S,62.0
102,2015,stage-5,96,18S,Roche Nicolas,31.0,Team Sky,,18S,36.0
102,2015,stage-5,97,18S,Rogers Michael,35.0,Tinkoff - Saxo,,18S,46.0
102,2015,stage-5,98,18S,Wyss Danilo,29.0,BMC Racing Team,,18S,69.0
102,2015,stage-5,99,24S,Farrar Tyler,31.0,MTN - Qhubeka,,24S,213.0
102,2015,stage-5,100,24S,Quinziato Manuel,35.0,BMC Racing Team,,24S,65.0
102,2015,stage-5,101,17S,van Baarle Dylan,23.0,Team Cannondale - Garmin,,17S,169.0
102,2015,stage-5,102,28S,Rowe Luke,25.0,Team Sky,,28S,37.0
102,2015,stage-5,103,28S,Geschke Simon,29.0,Team Giant - Alpecin,,28S,86.0
102,2015,stage-5,104,28S,Timmer Albert,30.0,Team Giant - Alpecin,,28S,89.0
102,2015,stage-5,105,46S,Kwiatkowski Michał,25.0,Etixx - Quick Step,,46S,111.0
102,2015,stage-5,106,46S,Vermote Julien,25.0,Etixx - Quick Step,,46S,119.0
102,2015,stage-5,107,7S,Dennis Rohan,25.0,BMC Racing Team,,7S,63.0
102,2015,stage-5,108,7S,Trentin Matteo,25.0,Etixx - Quick Step,,7S,117.0
102,2015,stage-5,109,29S,Fonseca Armindo,26.0,Bretagne - Séché Environnement,,29S,206.0
102,2015,stage-5,110,14S,Pozzato Filippo,33.0,Lampre - Merida,,14S,157.0
102,2015,stage-5,111,15S,Chavanel Sébastien,32.0,FDJ,,15S,23.0
102,2015,stage-5,112,20S,König Leopold,27.0,Team Sky,,20S,33.0
102,2015,stage-5,113,23S,Kruijswijk Steven,28.0,Team LottoNL-Jumbo,,23S,133.0
102,2015,stage-5,114,23S,Haller Marco,24.0,Team Katusha,,23S,94.0
102,2015,stage-5,115,23S,Preidler Georg,25.0,Team Giant - Alpecin,,23S,87.0
102,2015,stage-5,116,23S,Poels Wout,27.0,Team Sky,,23S,34.0
102,2015,stage-5,117,23S,Machado Tiago,29.0,Team Katusha,,23S,98.0
102,2015,stage-5,118,23S,Basso Ivan,37.0,Tinkoff - Saxo,,23S,42.0
102,2015,stage-5,119,23S,Guarnieri Jacopo,27.0,Team Katusha,,23S,93.0
102,2015,stage-5,120,23S,Paolini Luca,38.0,Team Katusha,,23S,99.0
102,2015,stage-5,121,23S,Tosatto Matteo,41.0,Tinkoff - Saxo,,23S,48.0
102,2015,stage-5,122,15S,Feillu Brice,29.0,Bretagne - Séché Environnement,,15S,205.0
102,2015,stage-5,123,15S,De Gendt Thomas,28.0,Lotto Soudal,,15S,73.0
102,2015,stage-5,124,15S,Delaplace Anthony,25.0,Bretagne - Séché Environnement,,15S,203.0
102,2015,stage-5,125,15S,Clement Stef,32.0,IAM Cycling,,15S,184.0
102,2015,stage-5,126,15S,Périchon Pierre-Luc,28.0,Bretagne - Séché Environnement,,15S,208.0
102,2015,stage-5,127,15S,Oliveira Nelson,26.0,Lampre - Merida,,15S,155.0
102,2015,stage-5,128,15S,Pauwels Serge,31.0,MTN - Qhubeka,,15S,218.0
102,2015,stage-5,129,15S,Kelderman Wilco,24.0,Team LottoNL-Jumbo,,15S,132.0
102,2015,stage-5,130,15S,Gastauer Ben,27.0,AG2R La Mondiale,,15S,15.0
102,2015,stage-5,131,15S,Geniez Alexandre,27.0,FDJ,,15S,25.0
102,2015,stage-5,132,15S,Devolder Stijn,35.0,Trek Factory Racing,,15S,144.0
102,2015,stage-5,133,15S,Debusschere Jens,25.0,Lotto Soudal,,15S,74.0
102,2015,stage-5,134,15S,Zubeldia Haimar,38.0,Trek Factory Racing,,15S,149.0
102,2015,stage-5,135,15S,Henderson Gregory,38.0,Lotto Soudal,,15S,77.0
102,2015,stage-5,136,15S,Gruzdev Dmitriy,29.0,Astana Pro Team,,15S,5.0
102,2015,stage-5,137,15S,Maté Luis Ángel,31.0,"Cofidis, Solutions Crédits",,15S,174.0
102,2015,stage-5,138,15S,Hansen Adam,34.0,Lotto Soudal,,15S,76.0
102,2015,stage-5,139,15S,Porte Richie,30.0,Team Sky,,15S,35.0
102,2015,stage-5,140,15S,Arredondo Julián David,26.0,Trek Factory Racing,,15S,142.0
102,2015,stage-5,141,15S,Kennaugh Peter,26.0,Team Sky,,15S,32.0
102,2015,stage-5,142,15S,Martens Paul,31.0,Team LottoNL-Jumbo,,15S,135.0
102,2015,stage-5,143,15S,Jungels Bob,22.0,Trek Factory Racing,,15S,147.0
102,2015,stage-5,144,15S,Quéméneur Perrig,31.0,Team Europcar,,15S,126.0
102,2015,stage-5,145,15S,Bárta Jan,30.0,Bora - Argon 18,,15S,192.0
102,2015,stage-5,146,15S,Nauleau Bryan,27.0,Team Europcar,,15S,125.0
102,2015,stage-5,147,15S,Voeckler Thomas,36.0,Team Europcar,,15S,129.0
102,2015,stage-5,148,15S,Fédrigo Pierrick,36.0,Bretagne - Séché Environnement,,15S,204.0
102,2015,stage-5,149,15S,Buchmann Emanuel,22.0,Bora - Argon 18,,15S,194.0
102,2015,stage-5,150,15S,Bennett Sam,24.0,Bora - Argon 18,,15S,193.0
102,2015,stage-5,151,15S,Erviti Imanol,31.0,Movistar Team,,15S,55.0
102,2015,stage-5,152,15S,Caruso Giampaolo,34.0,Team Katusha,,15S,92.0
102,2015,stage-5,153,15S,Wyss Marcel,29.0,IAM Cycling,,15S,189.0
102,2015,stage-5,154,15S,Elmiger Martin,36.0,IAM Cycling,,15S,186.0
102,2015,stage-5,155,15S,Hollenstein Reto,29.0,IAM Cycling,,15S,187.0
102,2015,stage-5,156,15S,Đurasek Kristijan,27.0,Lampre - Merida,,15S,154.0
102,2015,stage-5,157,15S,Huzarski Bartosz,34.0,Bora - Argon 18,,15S,196.0
102,2015,stage-5,158,15S,Navarro Daniel,31.0,"Cofidis, Solutions Crédits",,15S,175.0
102,2015,stage-5,159,15S,Boom Lars,29.0,Astana Pro Team,,15S,2.0
102,2015,stage-5,160,15S,Roy Jérémy,32.0,FDJ,,15S,28.0
102,2015,stage-5,161,15S,Meintjes Louis,23.0,MTN - Qhubeka,,15S,217.0
102,2015,stage-5,162,15S,Vansummeren Johan,34.0,AG2R La Mondiale,,15S,18.0
102,2015,stage-5,163,15S,Edet Nicolas,27.0,"Cofidis, Solutions Crédits",,15S,172.0
102,2015,stage-5,164,15S,Vanbilsen Kenneth,25.0,"Cofidis, Solutions Crédits",,15S,179.0
102,2015,stage-5,165,15S,Majka Rafał,25.0,Tinkoff - Saxo,,15S,45.0
102,2015,stage-5,166,15S,Durbridge Luke,24.0,Orica GreenEDGE,,15S,103.0
102,2015,stage-5,167,15S,Gérard Arnaud,30.0,Bretagne - Séché Environnement,,15S,207.0
102,2015,stage-5,168,15S,Weening Pieter,34.0,Orica GreenEDGE,,15S,107.0
102,2015,stage-5,169,15S,Albasini Michael,34.0,Orica GreenEDGE,,15S,102.0
102,2015,stage-5,170,15S,Simon Julien,29.0,"Cofidis, Solutions Crédits",,15S,177.0
102,2015,stage-5,171,15S,Tuft Svein,38.0,Orica GreenEDGE,,15S,106.0
102,2015,stage-5,172,15S,Valls Rafael,28.0,Lampre - Merida,,15S,159.0
102,2015,stage-5,173,15S,Bono Matteo,31.0,Lampre - Merida,,15S,152.0
102,2015,stage-5,174,15S,Anacona Winner,26.0,Movistar Team,,15S,52.0
102,2015,stage-5,175,15S,Plaza Rubén,35.0,Lampre - Merida,,15S,156.0
102,2015,stage-5,176,15S,Matthews Michael,24.0,Orica GreenEDGE,,15S,105.0
102,2015,stage-5,177,15S,Herrada José,29.0,Movistar Team,,15S,56.0
102,2015,stage-5,178,15S,Serpa José Rodolfo,36.0,Lampre - Merida,,15S,158.0
102,2015,stage-5,179,15S,Kudus Merhawi,21.0,MTN - Qhubeka,,15S,216.0
102,2015,stage-5,180,15S,Mendes José,30.0,Bora - Argon 18,,15S,197.0
102,2015,stage-5,181,15S,ten Dam Laurens,34.0,Team LottoNL-Jumbo,,15S,137.0
102,2015,stage-5,182,15S,Brun Frederic,26.0,Bretagne - Séché Environnement,,15S,202.0
102,2015,stage-5,183,15S,Coppel Jérôme,28.0,IAM Cycling,,15S,185.0
102,2015,stage-5,184,15S,Vachon Florian,30.0,Bretagne - Séché Environnement,,15S,209.0
102,2015,stage-5,185,15S,Tulik Angélo,24.0,Team Europcar,,15S,128.0
102,2015,stage-5,186,15S,Cummings Steve,34.0,MTN - Qhubeka,,15S,212.0
102,2015,stage-5,187,15S,Dowsett Alex,26.0,Movistar Team,,15S,54.0
102,2015,stage-5,188,15S,Hesjedal Ryder,34.0,Team Cannondale - Garmin,,15S,164.0
102,2015,stage-5,189,15S,Langeveld Sebastian,30.0,Team Cannondale - Garmin,,15S,166.0
102,2015,stage-5,DNF,,Bouhanni Nacer,24.0,"Cofidis, Solutions Crédits",,,171.0
102,2015,stage-5,DNF,,Bauer Jack,30.0,Team Cannondale - Garmin,,,162.0
102,2015,stage-6,1,46S,Štybar Zdeněk,29.0,Etixx - Quick Step,100.0,46S,116.0
102,2015,stage-6,2,2S,Sagan Peter,25.0,Tinkoff - Saxo,70.0,48S,47.0
102,2015,stage-6,3,2S,Coquard Bryan,23.0,Team Europcar,50.0,48S,122.0
102,2015,stage-6,4,2S,Degenkolb John,26.0,Team Giant - Alpecin,40.0,48S,81.0
102,2015,stage-6,5,2S,Van Avermaet Greg,30.0,BMC Racing Team,32.0,48S,68.0
102,2015,stage-6,6,2S,Gallopin Tony,27.0,Lotto Soudal,26.0,48S,71.0
102,2015,stage-6,7,2S,Boasson Hagen Edvald,28.0,MTN - Qhubeka,22.0,48S,211.0
102,2015,stage-6,8,2S,Cimolai Davide,25.0,Lampre - Merida,18.0,48S,153.0
102,2015,stage-6,9,2S,Simon Julien,29.0,"Cofidis, Solutions Crédits",14.0,48S,177.0
102,2015,stage-6,10,2S,Izagirre Gorka,27.0,Movistar Team,10.0,48S,57.0
102,2015,stage-6,11,2S,Kristoff Alexander,28.0,Team Katusha,8.0,48S,96.0
102,2015,stage-6,12,2S,Gesink Robert,29.0,Team LottoNL-Jumbo,6.0,48S,131.0
102,2015,stage-6,13,2S,Rodríguez Joaquim,36.0,Team Katusha,4.0,48S,91.0
102,2015,stage-6,14,2S,Fonseca Armindo,26.0,Bretagne - Séché Environnement,2.0,48S,206.0
102,2015,stage-6,15,2S,Valverde Alejandro,35.0,Movistar Team,1.0,48S,59.0
102,2015,stage-6,16,2S,Contador Alberto,32.0,Tinkoff - Saxo,,48S,41.0
102,2015,stage-6,17,2S,Urán Rigoberto,28.0,Etixx - Quick Step,,48S,118.0
102,2015,stage-6,18,2S,Martens Paul,31.0,Team LottoNL-Jumbo,,48S,135.0
102,2015,stage-6,19,2S,Frank Mathias,28.0,IAM Cycling,,48S,181.0
102,2015,stage-6,20,2S,Talansky Andrew,26.0,Team Cannondale - Garmin,,48S,161.0
102,2015,stage-6,21,2S,Yates Simon,22.0,Orica GreenEDGE,,48S,109.0
102,2015,stage-6,22,2S,Sepúlveda Eduardo,24.0,Bretagne - Séché Environnement,,48S,201.0
102,2015,stage-6,23,2S,Pantano Jarlinson,26.0,IAM Cycling,,48S,188.0
102,2015,stage-6,24,2S,Arredondo Julián David,26.0,Trek Factory Racing,,48S,142.0
102,2015,stage-6,25,2S,Zubeldia Haimar,38.0,Trek Factory Racing,,48S,149.0
102,2015,stage-6,26,2S,Irizar Markel,35.0,Trek Factory Racing,,48S,146.0
102,2015,stage-6,27,2S,Mollema Bauke,28.0,Trek Factory Racing,,48S,141.0
102,2015,stage-6,28,2S,Huzarski Bartosz,34.0,Bora - Argon 18,,48S,196.0
102,2015,stage-6,29,2S,Elmiger Martin,36.0,IAM Cycling,,48S,186.0
102,2015,stage-6,30,2S,Costa Rui,28.0,Lampre - Merida,,48S,151.0
102,2015,stage-6,31,2S,Chavanel Sylvain,36.0,IAM Cycling,,48S,183.0
102,2015,stage-6,32,2S,Janse van Rensburg Reinardt,26.0,MTN - Qhubeka,,48S,215.0
102,2015,stage-6,33,2S,Quintana Nairo,25.0,Movistar Team,,48S,51.0
102,2015,stage-6,34,2S,Nerz Dominik,25.0,Bora - Argon 18,,48S,191.0
102,2015,stage-6,35,2S,Hollenstein Reto,29.0,IAM Cycling,,48S,187.0
102,2015,stage-6,36,2S,Cherel Mickaël,29.0,AG2R La Mondiale,,48S,14.0
102,2015,stage-6,37,2S,Vuillermoz Alexis,27.0,AG2R La Mondiale,,48S,19.0
102,2015,stage-6,38,2S,Pinot Thibaut,25.0,FDJ,,48S,21.0
102,2015,stage-6,39,2S,Vachon Florian,30.0,Bretagne - Séché Environnement,,48S,209.0
102,2015,stage-6,40,2S,van Garderen Tejay,26.0,BMC Racing Team,,48S,61.0
102,2015,stage-6,41,2S,Tankink Bram,36.0,Team LottoNL-Jumbo,,48S,136.0
102,2015,stage-6,42,2S,Rast Grégory,35.0,Trek Factory Racing,,48S,148.0
102,2015,stage-6,43,2S,Pauwels Serge,31.0,MTN - Qhubeka,,48S,218.0
102,2015,stage-6,44,2S,Rolland Pierre,28.0,Team Europcar,,48S,121.0
102,2015,stage-6,45,2S,Bakelants Jan,29.0,AG2R La Mondiale,,48S,13.0
102,2015,stage-6,46,2S,Nauleau Bryan,27.0,Team Europcar,,48S,125.0
102,2015,stage-6,47,2S,Martin Dan,28.0,Team Cannondale - Garmin,,48S,167.0
102,2015,stage-6,48,2S,Machado Tiago,29.0,Team Katusha,,48S,98.0
102,2015,stage-6,49,2S,Losada Alberto,33.0,Team Katusha,,48S,97.0
102,2015,stage-6,50,2S,Guarnieri Jacopo,27.0,Team Katusha,,48S,93.0
